surveyid,form_language,answer_time_90,answer_time_median,survey_name,form_test,survey_duration,userid,seed,survey_end_time,form_lang,creative,form_wave,shortcode,answer_time_min,version,survey_start_time,survey_created,answer_time_75,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,count_to_ten,cry_separated,decrease_stress,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo,seed_2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,28.182800000000007,9.369,UNICEF Bebbo Serbia,,606.232,6192239397524181,2505476195,2023-06-26 10:57:32.670000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,5.774,5,2023-06-26 10:47:26.438000+00:00,2023-06-01 17:32:18.599+00:00,12.5035,,,Yes,,12 to 24 months,Sss,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Very confident,,,True,No,,,,True,OK,,Five,,,,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,True,True,,,,,,,Most of the times,Almost always,No,No,Yes,Yes,Yes,Yes,,Most of the times,Strongly agree,Strongly agree,Mother,True,True,,True,Strongly agree,Agree,Wrong,,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,32.78110000000002,8.600999999999999,UNICEF Bebbo Serbia,,912.28,6193486020768791,2519552302,2023-06-24 10:32:46.783000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.931,5,2023-06-24 10:17:34.503000+00:00,2023-06-01 17:32:18.599+00:00,13.68375,Wrong,Not sure,,,2 to 4 years,Filip,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child shows signs of taking responsibility,Confident,Confident,,Wrong,,Yes,,,,,OK,Not sure,,,3-4 weeks,2-3 times a week,Yes,,,,,Disagree,True,True,Wrong,True,True,,,,Disagree,,Disagree,Agree,,,Wrong,True,,Ne,,,Most of the times,Most of the times,Yes,No,Yes,Yes,No,Yes,,Most of the times,Do not agree,Disagree,Father,,,Wrong,,Disagree,Agree,,True,,,,OK,Agree,Yes,Yes,Not sure,Yes,Yes,1
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,23.7227,10.1825,UNICEF Bebbo Serbia,,2420855.557,6193486020768791,2519552302,2023-06-24 10:17:26.303000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,6.54,4,2023-05-27 09:49:50.746000+00:00,2023-05-25 17:11:05.958+00:00,14.06975,Wrong,,,"Yes, 1",2 to 4 years,Filip,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot recognize all alphabet letters and does not have reading skills,Confident,Confident,Yes,Wrong,,No,,Yes,University,,OK,,,Start,,,No,OK,,OK,OK,Disagree,True,Not sure,True,True,Not sure,,,Serbian,Disagree,Capital,Agree,Agree,,,Wrong,True,1,,26,Man,Most of the times,Almost always,Yes,Yes,Yes,Yes,No,Yes,,Most of the times,Agree,Disagree,Father,,,Wrong,,Disagree,Agree,,True,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,28.200800000000008,12.375,UNICEF Bebbo Serbia,,672.829,6196788537043442,4090347037,2023-06-19 19:18:50.735000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,7.367,5,2023-06-19 19:07:37.906000+00:00,2023-06-01 17:32:18.599+00:00,16.95525,,,Yes,,6 to 12 months,Vladimir,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,True,No,,,,True,OK,,Five,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Agree,Strongly disagree,Wrong,True,,,,,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Agree,Disagree,Mother,True,True,,True,Disagree,Agree,True,,,,,OK,Disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,29.9435,12.4115,UNICEF Bebbo Serbia,,992.624,6196788537043442,4090347037,2023-05-19 13:14:38.650000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.685,3,2023-05-19 12:58:06.026000+00:00,2023-04-10 17:01:03.082+00:00,19.67875,,,Yes,"Yes, more than 1",6 to 12 months,Vladimir,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Confident,Yes,,True,No,Yes,,Incomplete basic,True,OK,,Four,,,,Yes,OK,OK,,OK,Disagree,True,True,,True,True,Not sure,Not sure,Serbian,Disagree,Smaller cities,Agree,Strongly disagree,True,Wrong,,,4,,33,Man,Most of the times,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Agree,Disagree,Mother,Wrong,True,,Wrong,Disagree,Strongly disagree,True,,,,,OK,Disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,20.405,9.695,UNICEF Bebbo Serbia,,199302.379,6203172639764819,3529970571,2023-05-04 13:29:15.683000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.367,3,2023-05-02 06:07:33.304000+00:00,2023-04-10 17:01:03.082+00:00,12.3645,Wrong,,,"Yes, 1",4 to 6 years,"Teodora 
Jovan 
Anastasija",,,"If the 3-year-old child likes to play ""pretend"" games",If the 5-year-old child cannot count to ten,Very confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Disagree,Village,Agree,Strongly disagree,,,Wrong,True,3,,22,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Disagree,Other,,,True,,Disagree,Disagree,,Wrong,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,32.34340000000003,9.766,UNICEF Bebbo Serbia,,1255.497,6203172639764819,3529970571,2023-06-01 18:00:11.654000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.404,5,2023-06-01 17:39:16.157000+00:00,2023-06-01 17:32:18.599+00:00,14.8415,Wrong,,,,4 to 6 years,Jovan,,,If the 3-year-old child is becoming more independent,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Disagree,,Agree,Agree,,,Wrong,True,,,,,Most of the times,Most of the times,Yes,Yes,Yes,No,Yes,No,,Most of the times,Do not agree,Strongly agree,Other,,,True,,Strongly agree,Agree,,Wrong,,,,OK,Disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,51.01400000000001,25.933,UNICEF Bebbo Serbia,,1908.418,6203519736428435,1441439395,2023-05-23 03:00:51.874000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,13.864,3,2023-05-23 02:29:03.456000+00:00,2023-04-10 17:01:03.082+00:00,39.0185,,,Yes,"Yes, more than 1",0 to 6 months,Sara,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,Basic,True,OK,,One,,,,Yes,OK,OK,,OK,Agree,True,True,,True,False,Not sure,Not sure,Serbian,Disagree,Smaller cities,Strongly disagree,Disagree,True,True,,,4,,22,Man,Almost never,,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Other,True,True,,True,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,27.58390000000002,15.794,UNICEF Bebbo Serbia,,697.774,6203519736428435,1441439395,2023-06-20 17:38:25.740000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,10.541,5,2023-06-20 17:26:47.966000+00:00,2023-06-01 17:32:18.599+00:00,20.5545,True,,,,4 to 6 years,Nebojsa,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,Yes,,,,,,,,,,,Yes,,,,,Strongly agree,True,True,True,True,False,,,,Strongly agree,,Agree,Agree,,,True,True,,,,,Most of the times,Almost always,Yes,No,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Father,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,29.754,12.652,UNICEF Bebbo Serbia,,1221.321,6205554342871547,4237579418,2023-06-01 20:14:00.548000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.325,5,2023-06-01 19:53:39.227000+00:00,2023-06-01 17:32:18.599+00:00,21.4795,,Yes,Yes,,12 to 24 months,Mihail,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,True,No,,,,Wrong,OK,Yes,Three,,3-4 weeks,Once a day,No,,,,,Disagree,True,True,,True,True,True,Not sure,,Disagree,,Agree,Agree,Wrong,True,,,,Jedino pratim rast deteta,,,Most of the times,Most of the times,No,Yes,Yes,Yes,No,Yes,,Rarely,Agree,Strongly agree,Mother,True,True,,True,Strongly agree,Disagree,True,,"Hvala Vama, pozdrav!",,,OK,Agree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,20.884300000000003,9.6615,UNICEF Bebbo Serbia,,782.711,6205554342871547,4237579418,2023-05-01 18:20:59.304000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,3.592,3,2023-05-01 18:07:56.593000+00:00,2023-04-10 17:01:03.082+00:00,13.14525,,,No,"Yes, 1",12 to 24 months,Mihailo,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,Yes,,Yes,University,True,OK,,Four,,,,Yes,OK,,OK,OK,Disagree,True,True,,True,True,True,Not sure,Serbian,Disagree,Large regional centers,Agree,Strongly disagree,True,True,,,1,,34,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,No,Yes,Hvaalala,Rarely,Do not agree,Strongly agree,Mother,True,True,,True,Disagree,Disagree,Wrong,,Hvala Vam,,,OK,Agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,15.0148,9.444,UNICEF Bebbo Serbia,,528.667,6205905416173191,3102173324,2023-06-19 19:16:14.439000+00:00,serbian,Ad1_Serbia,1.0,bebborsendeng,7.122,5,2023-06-19 19:07:25.772000+00:00,2023-06-01 17:32:18.599+00:00,11.7955,True,Yes,,,2 to 4 years,Dunja,1,,If the 3-year-old child is becoming more independent,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,Yes,,,,,OK,Yes,,,Less than 1 week,2-3 times a week,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Disagree,,Agree,Agree,,,True,True,,Ne,,,Most of the times,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,,,True,,Strongly agree,Strongly agree,,True,,,,OK,Agree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,17.8176,10.2775,UNICEF Bebbo Serbia,,23839.879,6205905416173191,3102173324,2023-05-19 15:05:39.859000+00:00,,Ad1_Serbia,0.0,bebborsbaseserb,6.515,3,2023-05-19 08:28:19.980000+00:00,2023-04-10 17:01:03.082+00:00,12.572,True,,,"Yes, 1",2 to 4 years,Dunja,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident,Not confident at all,Yes,True,,No,,Yes,University,,OK,,,,,,Yes,OK,,OK,OK,Strongly agree,True,True,True,True,True,,,Serbian,Disagree,Smaller cities,Strongly disagree,Agree,,,Wrong,True,1,,34,Woman,Rarely,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,,,True,,Strongly agree,Strongly agree,,True,Hvala,,,OK,Strongly agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,22.2984,9.642,UNICEF Bebbo Serbia,,253884.467,6210006942379502,360746292,2023-06-07 14:04:40.497000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.064,5,2023-06-04 15:33:16.030000+00:00,2023-06-01 17:32:18.599+00:00,17.380000000000003,,Yes,No,,12 to 24 months,Lukijan,2,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,Yes,Three,,3-4 weeks,2-3 times a week,No,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,Wrong,True,,,,"Razvoj deteta,vakcinacija,rast deteta",,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,23.5385,10.575,UNICEF Bebbo Serbia,,932.11,6210006942379502,360746292,2023-05-04 20:53:44.071000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,6.037,3,2023-05-04 20:38:11.961000+00:00,2023-04-10 17:01:03.082+00:00,14.84775,,,No,"Yes, more than 1",0 to 6 months,Lukijan,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,,Yes,University,Wrong,OK,,Four,,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Village,Strongly disagree,Strongly disagree,Wrong,True,,,2,,28,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,14.819,9.067,UNICEF Bebbo Serbia,,540.171,6210110602401853,932342853,2023-05-11 10:17:48.748000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,5.682,3,2023-05-11 10:08:48.577000+00:00,2023-04-10 17:01:03.082+00:00,12.1025,True,,,"Yes, more than 1",4 to 6 years,Andrej,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot write properly,Confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Capital,Strongly disagree,Strongly disagree,,,Wrong,True,3,,27,Man,Rarely,Almost always,Yes,Yes,Yes,No,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Father,,,True,,Strongly agree,Agree,,True,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,19.60000000000001,8.551,UNICEF Bebbo Serbia,,65746.787,6210110602401853,932342853,2023-06-09 10:51:20.399000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.549,5,2023-06-08 16:35:33.612000+00:00,2023-06-01 17:32:18.599+00:00,11.821000000000002,True,,,,4 to 6 years,Andrej,,,If the 3-year-old child is becoming more independent,If the 5-year-old child cannot count to ten,Confident,Confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Father,,,True,,Strongly agree,Disagree,,True,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.919200000000007,9.9835,UNICEF Bebbo Serbia,,473.353,6213152348800152,1719860614,2023-06-19 19:13:54.819000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.351,5,2023-06-19 19:06:01.466000+00:00,2023-06-01 17:32:18.599+00:00,12.13425,True,,,,4 to 6 years,Ognjen,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,,Wrong,,No,,,,,OK,,,,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,No,Yes,Yes,No,Yes,Yes,,Most of the times,Agree,Agree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,,,,,No,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,18.672,8.61,UNICEF Bebbo Serbia,,656.464,6213152348800152,1719860614,2023-05-22 10:55:12.932000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.845,3,2023-05-22 10:44:16.468000+00:00,2023-04-10 17:01:03.082+00:00,12.1645,True,,,"Yes, 1",4 to 6 years,Seks,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Very confident,Confident,Yes,Wrong,,No,,Yes,University,,OK,,,,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Serbian,Strongly agree,Smaller cities,Agree,Strongly disagree,,,Wrong,True,2,,37,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Agree,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,OK,Agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,19.85730000000001,9.7425,UNICEF Bebbo Serbia,,517.724,6215301108563357,3750398423,2023-06-26 22:11:54.049000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.054,5,2023-06-26 22:03:16.325000+00:00,2023-06-01 17:32:18.599+00:00,11.73375,,,No,,0 to 6 months,Maša,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,True,Yes,,,,True,OK,,One,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Agree,Wrong,True,,,,,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Agree,True,,,,,OK,Agree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,26.8251,11.1805,UNICEF Bebbo Serbia,,2420667.427,6215301108563357,3750398423,2023-06-26 22:03:01.008000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.912,4,2023-05-29 21:38:33.581000+00:00,2023-05-25 17:11:05.958+00:00,16.08575,True,,,"Yes, more than 1",2 to 4 years,Una,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot count to ten,Very confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,Start,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Disagree,Smaller cities,Agree,Agree,,,Wrong,True,2,,27,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,,,True,,Strongly agree,Agree,,True,,,,OK,Disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,18.7945,9.003499999999999,UNICEF Bebbo Serbia,,648.089,6216450571768041,2828568835,2023-05-05 14:27:36.308000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.758,3,2023-05-05 14:16:48.219000+00:00,2023-04-10 17:01:03.082+00:00,12.83275,,,No,"Yes, 1",0 to 6 months,Mila,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,University,True,OK,,Three,,,,No,OK,OK,,OK,Disagree,True,True,,True,True,True,Not sure,Serbian,Disagree,Smaller cities,Strongly disagree,Agree,True,True,,,1,,27,Woman,Almost always,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,Wrong,True,,Wrong,Disagree,Agree,True,,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.897700000000015,8.2235,UNICEF Bebbo Serbia,,24078.69,6216450571768041,2828568835,2023-06-05 12:01:00.576000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.268,5,2023-06-05 05:19:41.886000+00:00,2023-06-01 17:32:18.599+00:00,9.88475,,,Yes,,6 to 12 months,Mila,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,True,No,,,,Wrong,OK,,Three,,,,No,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly disagree,,Strongly disagree,Strongly disagree,True,True,,,,,,,Almost always,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,41.84520000000003,11.222,UNICEF Bebbo Serbia,,1041.307,6218498271605078,1971717333,2023-06-27 18:03:46.763000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,7.357,5,2023-06-27 17:46:25.456000+00:00,2023-06-01 17:32:18.599+00:00,15.1955,,,No,,12 to 24 months,Ena,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,True,No,,,,True,,,Five,,,,No,,,,,Strongly agree,False,False,,False,False,False,True,,Strongly agree,,Agree,Agree,True,Wrong,,,,,,,Rarely,Almost never,No,Yes,Yes,No,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Disagree,Wrong,,,,,OK,Agree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,28.1511,14.8505,UNICEF Bebbo Serbia,,1225.638,6218498271605078,1971717333,2023-05-29 23:41:24.440000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,6.681,4,2023-05-29 23:20:58.802000+00:00,2023-05-25 17:11:05.958+00:00,21.888,Wrong,,,"Yes, more than 1",4 to 6 years,Sara,,,If the 3-year-old child is becoming more independent,If the 5-year-old child cannot count to ten,Not confident,Not confident at all,Yes,Wrong,,No,Yes,,Secondary,,OK,,,,,,No,OK,OK,,OK,Agree,False,False,True,False,True,,,Serbian,Agree,Village,Agree,Agree,,,Wrong,True,5,,27,Woman,Rarely,Rarely,No,Yes,No,No,No,No,,Most of the times,Do not agree,Agree,Mother,,,True,,Disagree,Strongly agree,,Wrong,Sta da radim sa karticom,,,OK,Strongly agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,17.19900000000001,11.861,UNICEF Bebbo Serbia,,1490.247,6223894914364310,1278904999,2023-06-08 16:09:27.132000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,7.233,5,2023-06-08 15:44:36.885000+00:00,2023-06-01 17:32:18.599+00:00,13.9975,True,,,,2 to 4 years,Nikola,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child shows signs of taking responsibility,Very confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost never,Do not agree,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,22.326,12.5185,UNICEF Bebbo Serbia,,58749.124,6223894914364310,1278904999,2023-05-11 10:30:50.961000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.102,3,2023-05-10 18:11:41.837000+00:00,2023-04-10 17:01:03.082+00:00,16.86475,,,Yes,"Yes, more than 1",0 to 6 months,Nikola,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,No,,Secondary,True,OK,,Three,,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,Not sure,Not sure,Serbian,Strongly agree,Village,Agree,Agree,Wrong,True,,,1,,30,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Disagree,Mother,True,True,,True,Strongly agree,Agree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,26.477,11.618,UNICEF Bebbo Serbia,,572750.561,6225532577562463,1702926645,2023-05-20 22:04:00.861000+00:00,,Ad1_Serbia,0.0,bebborsbaseserb,8.019,3,2023-05-14 06:58:10.300000+00:00,2023-04-10 17:01:03.082+00:00,17.4095,True,,,"Yes, more than 1",4 to 6 years,Vukašin,,,"If the 3-year-old child likes to play ""pretend"" games",If the 5-year-old child cannot count to ten,Confident,Confident,Yes,True,,No,No,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,False,False,True,False,False,,,Serbian,Strongly agree,Smaller cities,Agree,Strongly disagree,,,Wrong,True,2,,25,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,,,True,,Strongly agree,Agree,,True,Is anyone available to chat?,,,OK,Strongly disagree,,,,,,2
