form_wave,form_language,answer_time_min,creative,answer_time_median,answer_time_90,survey_duration,survey_created,survey_start_time,surveyid,userid,form_lang,answer_time_75,version,survey_name,shortcode,survey_end_time,seed,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,control_bebbo_knowledge,control_bebbo_usage,count_to_ten,cry_separated,decrease_stress,default_tys,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo
0,bulgarian,5.199,Ad2_Bebbo_Recruitment,10.533000000000001,39.9345,5366.651,2023-03-27 00:48:40.598+00:00,2023-04-02 11:10:33.280000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6149389195144818,,14.720749999999999,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 12:39:59.931000+00:00,194508754,,,No,"Yes, 1",0 to 6 months,Ивайла,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,,,True,No,,Yes,,University,True,OK,,Four,,,,Yes,OK,OK,,OK,Disagree,True,True,,True,True,True,True,Bulgarian,Strongly disagree,Smaller cities,Agree,Strongly agree,Wrong,True,,,1,,24,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,True,True,,True,Strongly disagree,Agree,True,,,,,OK,Agree,,,,,
0,bulgarian,4.964,Ad2_Bebbo_Recruitment,7.951,18.9948,527.219,2023-04-10 16:21:41.757+00:00,2023-04-13 07:05:14.893000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6149806801772067,,11.099,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-13 07:14:02.112000+00:00,3508664021,True,,,"Yes, more than 1",2 to 4 years,Мартина,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,No,,,No,Secondary,,,,,,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Bulgarian,Disagree,Large regional centers,Disagree,Agree,,,Wrong,True,2,,25,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Agree,Disagree,Mother,,,True,,Strongly disagree,Strongly disagree,,True,,,,OK,Disagree,,,,,
0,bulgarian,7.79,Ad2_Bebbo_Recruitment,11.607,21.287000000000003,121.084,2023-03-27 00:48:40.598+00:00,2023-03-30 07:28:06.852000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6149873015049603,,15.105,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-03-30 07:30:07.936000+00:00,4087978824,,,,No,,,,,,,,,Yes,,,,,,,,,Basic,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Village,,,,,,,2,,15,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,9.299,Ad2_Bebbo_Recruitment,16.495,25.3402,154.104,2023-03-27 00:48:40.598+00:00,2023-04-10 15:04:49.151000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6149884561724666,,18.325,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-10 15:07:23.255000+00:00,3795380124,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,1,,47,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.207,Ad2_Bebbo_Recruitment,9.721,20.721700000000002,122.844,2023-05-25 17:11:17.651+00:00,2023-05-31 13:22:41.439000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6149929288389117,,17.6265,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-31 13:24:44.283000+00:00,1895775871,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Smaller cities,,,,,,,1,,35,Woman,,,,,,,,,,,,,,,,,,,,,,,Сериозно,,,,,,,,
0,bulgarian,9.02,Ad2_Bebbo_Recruitment,12.173,15.389199999999999,108.965,2023-03-27 00:48:40.598+00:00,2023-04-10 10:52:29.098000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6149930581752882,,13.103,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-10 10:54:18.063000+00:00,3407169318,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Village,,,,,,,1,,52,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.116,Ad2_Bebbo_Recruitment,6.116,6.116,6.116,2023-04-10 16:21:41.757+00:00,2023-05-04 19:30:00.756000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6149990665094467,,6.116,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-04 19:30:06.872000+00:00,2816367214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.869,Ad1_Bebbo_Recruitment,9.247,21.010799999999996,2485637.609,2023-04-10 16:21:41.757+00:00,2023-04-19 15:23:05.284000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150143968426413,,12.57,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-18 09:50:22.893000+00:00,4255169921,,,Yes,"Yes, 1",0 to 6 months,Ясмин,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Confident,Yes,,,,True,Yes,,,Yes,Secondary,True,OK,,Not applicable (child is less than 6 months old),Start,,,Yes,OK,,OK,OK,Strongly disagree,True,Not sure,,True,True,False,Not sure,Bulgarian,Strongly disagree,Smaller cities,Strongly agree,Strongly agree,Wrong,True,,,1,,38,Woman,Almost always,Most of the times,Yes,No,Yes,No,Yes,No,,Rarely,Do not agree,Strongly disagree,Mother,True,True,,True,Strongly disagree,Strongly agree,True,,,,,OK,Strongly agree,,,,,
,,4.932,Ad1_Bebbo_Recruitment,6.692,12.063000000000002,401.981,2023-05-05 17:51:30.601+00:00,2023-05-18 09:50:44.020000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6150143968426413,,8.4045,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-18 09:57:26.001000+00:00,4255169921,,No,Yes,,0 to 6 months,Ecrin,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,,,True,Yes,,,,,True,,Yes,Two,,1-2 weeks,Less than once a month,Yes,,,,,Strongly disagree,True,True,,True,True,Not sure,Not sure,,Strongly disagree,,Strongly disagree,Strongly disagree,True,True,,,,A,,,Almost always,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Strongly agree,Strongly disagree,Mother,True,True,,True,Strongly disagree,Strongly disagree,True,,,,,OK,Strongly disagree,Yes,Yes,No,Yes,Yes
0,bulgarian,5.463,Ad2_Bebbo_Recruitment,10.697,18.666400000000017,491.977,2023-03-27 00:48:40.598+00:00,2023-04-02 11:02:27.104000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6150199731726581,,13.631,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 11:10:39.081000+00:00,1723735682,,,No,"Yes, 1",6 to 12 months,Ирина,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Very confident,Yes,,,,True,No,,,,University,Wrong,,,Three,,,,Yes,OK,OK,,OK,,True,True,,True,True,True,True,Bulgarian,,Capital,,,Wrong,True,,,2,,30,Woman,Rarely,Almost always,,,,,,,,Most of the times,Do not agree at all,,Mother,True,True,,Wrong,,,True,,,,,,,,,,,
0,bulgarian,20.994,Ad3_Bebbo_Recruitment,23.732,27.224,72.823,2023-04-10 16:21:41.757+00:00,2023-04-13 04:46:48.897000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150320041672760,,25.9145,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-13 04:48:01.720000+00:00,3918567365,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.15,Ad3_Bebbo_Recruitment,9.867,18.692400000000006,604.132,2023-04-10 16:21:41.757+00:00,2023-05-14 19:20:56.948000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150494255031469,,11.5815,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-14 19:31:01.080000+00:00,2241425397,,,No,"Yes, 1",6 to 12 months,Виктор,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child does not play side by side with other children,,Confident,Very confident,Yes,,,,True,No,,,No,Secondary,Wrong,,,Five,,,,No,OK,,OK,OK,Strongly disagree,True,True,,True,True,True,True,Bulgarian,Disagree,Large regional centers,Strongly agree,Strongly agree,Wrong,True,,,1,,26,Woman,Rarely,Almost always,Yes,Yes,Yes,No,Yes,Yes,,Almost never,Do not agree,Strongly disagree,Mother,Wrong,Wrong,,Wrong,Strongly disagree,Agree,Wrong,,,,,OK,Agree,,,,,
0,bulgarian,14.84,Ad2_Bebbo_Recruitment,26.01,59.126000000000005,108.255,2023-04-10 16:21:41.757+00:00,2023-05-01 19:35:21.608000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150543221659512,,46.7075,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-01 19:37:09.863000+00:00,3528394159,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,15.248,Ad2_Bebbo_Recruitment,15.248,15.248,15.248,2023-03-27 00:48:40.598+00:00,2023-04-01 11:39:54.866000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6150574155028177,,15.248,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-01 11:40:10.114000+00:00,1237184200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.279,Ad2_Bebbo_Recruitment,9.124,11.6066,81.316,2023-04-10 16:21:41.757+00:00,2023-04-14 17:25:00.321000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150656295014990,,10.428,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-14 17:26:21.637000+00:00,4233070587,,,,No,,,,,,,,,Yes,,,,,,,,,Basic,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Village,,,,,,,2,,15,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.893,Ad1_Bebbo_Recruitment,10.914,26.0362,144.28,2023-04-10 16:21:41.757+00:00,2023-05-19 06:12:57.509000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150739818349499,,24.452,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-19 06:15:21.789000+00:00,636211788,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,1,,25,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.273,Ad2_Bebbo_Recruitment,8.227,19.508400000000005,682.242,2023-05-05 17:51:30.601+00:00,2023-05-21 06:40:40.214000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6150809581705728,,9.966999999999999,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-21 06:52:02.456000+00:00,890469936,Wrong,,,,4 to 6 years,Мишел,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,,,True,,No,,,,,,OK,,,,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Disagree,,Agree,Strongly agree,,,Wrong,True,,,,,Almost never,,Yes,Yes,Yes,Yes,No,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Agree,,True,,,,OK,Strongly agree,,,,,No
2,bulgarian,5.61,Ad2_Bebbo_Recruitment,7.983,23.496,189835.446,2023-07-01 19:14:13.375+00:00,2023-07-02 17:43:49.740000+00:00,1dab5bcf-6de6-4b58-8ab0-e8704c02ae5d,6150809581705728,,11.624,2,UNICEF Bebbo Bulgaria v2,bebbobgfueng,2023-07-04 22:27:45.186000+00:00,890469936,True,,,,4 to 6 years,Мишел,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,,,True,,No,,,,,,,,,Start,,,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Strongly agree,Strongly agree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,"Чакам няколко дни, а не няколко минути !",Most of the times,Do not agree at all,Disagree,Mother,,,True,,Strongly disagree,Agree,,True,,,,OK,Agree,,,,,No
0,bulgarian,5.799,Ad2_Bebbo_Recruitment,10.607,28.437,2433227.829,2023-04-10 16:21:41.757+00:00,2023-04-23 02:46:20.572000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6150809581705728,,14.5525,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-21 06:40:08.401000+00:00,890469936,Wrong,,,"Yes, 1",4 to 6 years,Мишел,,,If the 3-year-old child cannot draw an accurate image of human body,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,No,,Yes,,University,,OK,,,Start,,,No,OK,OK,,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Disagree,Large regional centers,Agree,Strongly agree,,,Wrong,True,1,,27,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Agree,,True,,,,OK,Agree,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-06-29 09:12:05.880000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6151134888329417,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-29 09:12:05.880000+00:00,3867166029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9.808,Ad3_Bebbo_Recruitment,15.663,17.9464,132.984,2023-05-05 17:51:30.601+00:00,2023-05-07 14:33:05.951000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6151494598246771,,17.551,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-07 14:35:18.935000+00:00,2402898120,,No,,,2 to 4 years,Венера,1,,,,,,,,,,,,,,,,,,Not sure,,,3-4 weeks,Once or twice a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mother,,,,,,,,,,,,,,,Not sure,,,Yes
0,bulgarian,6.703,Ad3_Bebbo_Recruitment,11.127,22.95,659.284,2023-03-27 00:48:40.598+00:00,2023-03-30 14:50:30.328000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,6151494598246771,,14.506,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-03-30 15:01:29.612000+00:00,2402898120,True,,,"Yes, 1",2 to 4 years,Венера,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,Yes,,,True,,No,,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Disagree,True,True,True,True,True,,,Bulgarian,Disagree,Large regional centers,Strongly agree,Strongly agree,,,Wrong,True,1,,28,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,OK,Strongly agree,,,,,
0,bulgarian,3.255,Ad2_Bebbo_Recruitment,7.725,14.1701,569.804,2023-04-10 16:21:41.757+00:00,2023-04-21 14:18:09.127000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6151728371560838,,10.5915,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-21 14:27:38.931000+00:00,609833345,True,,,"Yes, 1",2 to 4 years,Стилян,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,No,,,Yes,Secondary,,,,,,,,No,OK,,OK,OK,Disagree,True,True,True,True,True,,,Bulgarian,Disagree,Large regional centers,Agree,Strongly agree,,,Wrong,True,1,,27,Woman,Almost always,Most of the times,No,Yes,Yes,Yes,No,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,Wrong,,,,OK,Agree,,,,,
0,bulgarian,7.931,Ad1_Bebbo_Recruitment,10.298,17.506200000000003,110.215,2023-04-10 16:21:41.757+00:00,2023-05-15 14:11:21.634000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6151749484860874,,12.894,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-15 14:13:11.849000+00:00,2411936113,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Village,,,,,,,3,,35,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.355,Ad2_Bebbo_Recruitment,9.523,23.4278,688.076,2023-04-10 16:21:41.757+00:00,2023-04-18 08:00:37.350000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6151782411549525,,12.463999999999999,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-18 08:12:05.426000+00:00,3539186690,,,No,"Yes, 1",12 to 24 months,Адриан,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,Yes,,,,True,Yes,,Yes,,Secondary,Wrong,OK,,Five,,,,No,OK,OK,,OK,Strongly disagree,Not sure,True,,True,Not sure,True,True,Bulgarian,Strongly disagree,Smaller cities,Strongly agree,Strongly agree,Wrong,Wrong,,,1,,24,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,No,,Most of the times,Do not agree at all,Strongly disagree,Mother,True,True,,Wrong,Strongly disagree,Strongly agree,True,,,,,OK,Strongly agree,,,,,
0,bulgarian,6.128,Ad1_Bebbo_Recruitment,6.128,6.128,6.128,2023-04-10 16:21:41.757+00:00,2023-05-17 15:29:24.557000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6151965258218286,,6.128,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-17 15:29:30.685000+00:00,1705017248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.388,Ad1_Bebbo_Recruitment,12.466,39.72849999999999,2421140.913,2023-04-10 16:21:41.757+00:00,2023-05-13 17:32:54.419000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6152007548214000,,23.22775,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-10 18:05:15.332000+00:00,1911855044,True,,,"Yes, 1",4 to 6 years,Алекс,,,"If the 3-year-old child likes to play ""pretend"" games",If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,Wrong,,No,,Yes,,Secondary,,OK,,,Start,,,No,OK,OK,,OK,Disagree,Not sure,True,True,True,True,,,Bulgarian,Strongly disagree,Large regional centers,Agree,Strongly agree,,,Wrong,True,2,,38,Woman,Rarely,Most of the times,Yes,Yes,Yes,No,No,Yes,,Rarely,Do not agree,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Agree,,,,,
2,bulgarian,7.099,Ad1_Bebbo_Recruitment,9.675,15.940000000000003,557.925,2023-07-01 19:14:13.375+00:00,2023-07-09 15:02:06.433000+00:00,1dab5bcf-6de6-4b58-8ab0-e8704c02ae5d,6152007548214000,,11.400500000000001,2,UNICEF Bebbo Bulgaria v2,bebbobgfueng,2023-07-09 15:11:24.358000+00:00,1911855044,True,Yes,,,4 to 6 years,Алекс,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,,,Wrong,,No,,,,,,,Yes,,Start,5-6 weeks,2-3 times a week,No,,,,,Disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Strongly agree,,,Wrong,True,,Четене на статии и игри,,,Rarely,Most of the times,Yes,No,Yes,No,No,Yes,,Rarely,Do not agree at all,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes
1,bulgarian,6.186,Ad1_Bebbo_Recruitment,9.673,17.606500000000008,649.719,2023-06-01 17:32:31.013+00:00,2023-06-10 18:06:00.429000+00:00,bc07a546-b568-4323-9108-e47be46fba2c,6152007548214000,,11.63775,13,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-06-10 18:16:50.148000+00:00,1911855044,True,Yes,,,4 to 6 years,Алекс,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,,,,True,,No,,,,,,OK,Yes,,,3-4 weeks,Once a day,No,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Strongly agree,Strongly agree,,,Wrong,True,,Използвам съвети,,,Rarely,Most of the times,Yes,Yes,Yes,No,Yes,No,,Most of the times,Do not agree at all,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Strongly agree,Yes,Not sure,Yes,Yes,Yes
,,,Ad2_Bebbo_Recruitment,,,0.0,2023-05-05 17:51:30.601+00:00,2023-05-16 19:10:33.185000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,6152286748197389,,,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-16 19:10:33.185000+00:00,609501922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
0,bulgarian,6.53,Ad2_Bebbo_Recruitment,10.11,25.9788,2445955.122,2023-04-10 16:21:41.757+00:00,2023-04-18 11:44:13.862000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6152286748197389,,14.998,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-16 19:10:08.984000+00:00,609501922,,,No,"Yes, 1",12 to 24 months,Елеонора,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,,,True,No,,Yes,,Basic,True,OK,,Five,Start,,,No,OK,OK,,OK,Disagree,True,True,,True,True,False,True,Bulgarian,Strongly disagree,Large regional centers,Strongly agree,Strongly agree,Wrong,True,,,2,,18,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly disagree,Other,True,True,,Wrong,Strongly disagree,Strongly agree,True,,,,,OK,Strongly agree,,,,,
0,bulgarian,,Ad3_Bebbo_Recruitment,,,0.0,2023-05-25 17:11:17.651+00:00,2023-06-12 07:16:35.351000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,6152294281532532,,,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-12 07:16:35.351000+00:00,1821208730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.848,Ad2_Bebbo_Recruitment,13.962,31.081400000000016,1139.212,2023-04-10 16:21:41.757+00:00,2023-04-25 04:59:08.045000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6152531211505848,,22.418,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-25 05:18:07.257000+00:00,2132849341,,,No,"Yes, more than 1",0 to 6 months,Димитър,,If the 12-months-old cannot pick up very small objects,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,,,True,No,,,No,Secondary,True,,,Two,,,,No,OK,,OK,OK,Strongly disagree,True,True,,True,True,True,Not sure,Bulgarian,Strongly disagree,Village,Agree,Agree,Wrong,True,,,2,,35,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,No,,Most of the times,Do not agree,Strongly disagree,Mother,Wrong,True,,Wrong,Strongly disagree,Agree,True,,,,,,Agree,,,,,
0,bulgarian,6.509,Ad2_Bebbo_Recruitment,9.167,23.88,2420472.545,2023-04-10 16:21:41.757+00:00,2023-05-06 17:49:34.948000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,6152863684829239,,14.161000000000001,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-03 18:10:47.493000+00:00,3829752946,Wrong,,,"Yes, 1",4 to 6 years,Мартин,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,No,,Yes,,University,,OK,,,Start,,,No,OK,OK,,OK,Disagree,True,True,True,Not sure,True,,,Bulgarian,Agree,Capital,Agree,Strongly agree,,,Wrong,True,1,,30,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,No,,Rarely,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,,,,,
1,bulgarian,5.787,Ad2_Bebbo_Recruitment,9.1435,15.0757,514.189,2023-06-01 17:32:31.013+00:00,2023-06-03 18:11:23.208000+00:00,bc07a546-b568-4323-9108-e47be46fba2c,6152863684829239,,11.40625,13,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-06-03 18:19:57.397000+00:00,3829752946,Wrong,Yes,,,4 to 6 years,Мартин,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,,,True,,Yes,,,,,,OK,Yes,,,6+ weeks,Once a week,No,,,,,Strongly disagree,True,True,True,True,True,,,,Agree,,Agree,Strongly agree,,,Wrong,True,,Не,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,No,,Rarely,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,No,Yes,Yes,Yes,Yes
